SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount,OrderDate,DueDate,ShipDate,CustomerKey,RegionKey,Unit Cost,% Discount
23164,2141,SO49149,395,1,2,61.374,122.748,"Tuesday, July 31, 2012","Sunday, August 12, 2012","Sunday, July 8, 2012",566,5,18.348,"0,033719961"
23166,2141,SO49149,410,1,2,36.447,72.894,"Tuesday, July 31, 2012","Sunday, August 12, 2012","Sunday, July 8, 2012",566,5,10.935,"0,033719961"
23560,1669,SO49464,397,1,2,24.2945,48.589,"Tuesday, August 28, 2012","Sunday, September 9, 2012","Monday, April 9, 2012",254,1,7.29,"0,032925888"
24191,1464,SO49503,410,1,2,36.447,72.894,"Tuesday, August 28, 2012","Sunday, September 9, 2012","Monday, April 9, 2012",293,1,10.935,"0,039295574"
25013,3253,SO49833,410,1,2,36.447,72.894,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",355,7,10.935,"0,034471744"
25065,2073,SO49836,419,1,2,52.647,105.294,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",530,5,15.795,"0,023854185"
25314,1453,SO49849,410,1,2,36.447,72.894,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",506,1,10.935,"0,024641745"
25315,1453,SO49849,419,1,2,52.647,105.294,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",506,1,15.795,"0,024641745"
25633,2087,SO49869,419,1,2,52.647,105.294,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",315,5,15.795,"0,032681344"
25634,2087,SO49869,410,1,2,36.447,72.894,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",315,5,10.935,"0,032681344"
25763,3016,SO49877,410,1,2,36.447,72.894,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",414,2,10.935,"0,021090643"
26142,2659,SO50189,397,1,2,24.2945,48.589,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",18,3,7.29,"0,024549655"
26369,1682,SO50206,410,1,2,36.447,72.894,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",236,1,10.935,"0,038006901"
26465,1463,SO50209,395,1,2,61.374,122.748,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",487,1,18.348,"0,040766661"
26466,1463,SO50209,410,1,2,36.447,72.894,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",487,1,10.935,"0,040766661"
26510,1692,SO50210,410,1,2,36.447,72.894,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",43,1,10.935,"0,019231405"
26552,2673,SO50213,395,1,2,61.374,122.748,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",381,3,18.348,"0,027483152"
26830,3276,SO50225,397,1,2,24.2945,48.589,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",175,7,7.29,"0,034006776"
26897,2839,SO50228,397,1,2,24.2945,48.589,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",396,2,7.29,"0,038449535"
26898,2839,SO50228,410,1,2,36.447,72.894,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",396,2,10.935,"0,038449535"
27063,3402,SO50237,395,1,2,61.374,122.748,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",484,10,18.348,"0,032005605"
27434,2887,SO50263,419,1,2,52.647,105.294,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",667,2,15.795,"0,032973989"
27617,2941,SO50280,397,1,2,24.2945,48.589,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",233,2,7.29,"0,030116979"
27618,2941,SO50280,410,1,2,36.447,72.894,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",233,2,10.935,"0,030116979"
27843,1988,SO50293,410,1,2,36.447,72.894,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",476,5,10.935,"0,032298604"
27844,1988,SO50293,419,1,2,52.647,105.294,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",476,5,15.795,"0,032298604"
28092,2195,SO50306,395,1,2,61.374,122.748,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",566,5,18.348,"0,019323249"
28476,3454,SO50662,419,1,2,52.647,105.294,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",340,10,15.795,"0,030888304"
28767,2475,SO50675,410,1,2,36.447,72.894,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",327,3,10.935,"0,022153319"
28768,2475,SO50675,419,1,2,52.647,105.294,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",327,3,15.795,"0,022153319"
28840,1644,SO50678,410,1,2,36.447,72.894,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",293,1,10.935,"0,033560536"
30131,2123,SO51081,515,1,2,16.272,32.544,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",676,5,4.881,"0,028031605"
30134,2123,SO51081,402,1,2,72.162,144.324,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",676,5,21.651,"0,028031605"
30263,2943,SO51088,398,1,2,26.724,53.448,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",125,2,8.01,"0,035306655"
30303,1677,SO51089,402,1,2,72.162,144.324,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",146,1,21.651,"0,022265538"
30651,3216,SO51104,516,1,2,23.484,46.968,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",355,7,7.041,"0,019672389"
30768,2026,SO51108,515,1,2,16.272,32.544,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",530,5,4.881,"0,034852368"
30889,2960,SO51111,515,1,2,16.272,32.544,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",594,2,4.881,"0,025941008"
30913,3039,SO51112,521,1,2,16.272,32.544,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",691,2,4.884,"0,033579367"
30927,3039,SO51112,601,1,2,32.394,64.788,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",691,2,9.72,"0,033579367"
31019,3382,SO51120,516,1,2,23.484,46.968,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",196,10,7.041,"0,033467498"
31020,3382,SO51120,515,1,2,16.272,32.544,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",196,10,4.881,"0,033467498"
31506,2092,SO51137,515,1,2,16.272,32.544,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",494,5,4.881,"0,026272382"
31627,3429,SO51143,408,1,2,72.162,144.324,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",538,10,21.651,"0,036397844"
31709,1697,SO51146,554,1,2,54.942,109.884,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",505,1,16.485,"0,032563273"
31738,2016,SO51147,408,1,2,72.162,144.324,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",81,5,21.651,"0,021589461"
31787,1489,SO51148,601,1,2,32.394,64.788,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",110,1,9.72,"0,039271684"
31791,1489,SO51148,521,1,2,16.272,32.544,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",110,1,4.884,"0,039271684"
31848,3692,SO51150,501,1,2,242.92,485.84,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",231,9,36.44,"0,044980833"
31851,3692,SO51150,548,1,2,161.98,323.96,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",231,9,24.3,"0,044980833"
32028,3613,SO51155,408,1,2,72.162,144.324,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",482,8,21.651,"0,032022853"
32058,2859,SO51157,515,1,2,16.272,32.544,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",414,2,4.881,"0,021341176"
32063,2859,SO51157,601,1,2,32.394,64.788,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",414,2,9.72,"0,021341176"
32066,2859,SO51157,516,1,2,23.484,46.968,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",414,2,7.041,"0,021341176"
32070,2859,SO51157,398,1,2,26.724,53.448,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",414,2,8.01,"0,021341176"
32258,3586,SO51169,554,1,2,54.942,109.884,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",320,8,16.485,"0,032371983"
32341,2603,SO51691,515,1,2,16.272,32.544,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",18,3,4.881,"0,026058502"
32351,2603,SO51691,601,1,2,32.394,64.788,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",18,3,9.72,"0,026058502"
32355,2603,SO51691,398,1,2,26.724,53.448,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",18,3,8.01,"0,026058502"
32719,1454,SO51712,521,1,2,16.272,32.544,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",361,1,4.884,"0,026182877"
32720,1454,SO51712,501,1,2,72.876,145.752,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",361,1,21.864,"0,026182877"
32723,1454,SO51712,554,1,2,54.942,109.884,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",361,1,16.485,"0,026182877"
32808,1729,SO51715,516,1,2,23.484,46.968,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",43,1,7.041,"0,037138743"
32911,2522,SO51720,515,1,2,16.272,32.544,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",381,3,4.881,"0,03189184"
32912,2522,SO51720,516,1,2,23.484,46.968,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",381,3,7.041,"0,03189184"
33091,1589,SO51726,554,1,2,54.942,109.884,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",199,1,16.485,"0,026252161"
33189,3251,SO51733,501,1,2,72.876,145.752,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",103,7,21.864,"0,031975876"
33191,3251,SO51733,554,1,2,54.942,109.884,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",103,7,16.485,"0,031975876"
33336,3167,SO51739,501,1,2,72.876,145.752,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",175,7,21.864,"0,032627716"
33337,3167,SO51739,516,1,2,23.484,46.968,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",175,7,7.041,"0,032627716"
33340,3167,SO51739,402,1,2,72.162,144.324,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",175,7,21.651,"0,032627716"
33495,2863,SO51748,601,1,2,32.394,64.788,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",233,2,9.72,"0,034331449"
33632,3186,SO51752,516,1,2,23.484,46.968,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",632,7,7.041,"0,021900037"
33633,3186,SO51752,501,1,2,72.876,145.752,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",632,7,21.864,"0,021900037"
33635,3186,SO51752,398,1,2,26.724,53.448,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",632,7,8.01,"0,021900037"
33709,2310,SO51758,516,1,2,23.484,46.968,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",9,5,7.041,"0,031709209"
33732,2142,SO51760,522,1,2,23.484,46.968,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",260,5,7.047,"0,021362654"
33733,2142,SO51760,554,1,2,54.942,109.884,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",260,5,16.485,"0,021362654"
33748,3545,SO51761,554,1,2,54.942,109.884,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",230,8,16.485,"0,019078069"
33859,3383,SO51763,516,1,2,23.484,46.968,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",376,10,7.041,"0,032191732"
34087,3213,SO51774,601,1,2,32.394,64.788,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",535,7,9.72,"0,017300509"
34152,2011,SO51775,408,1,2,72.162,144.324,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",700,5,21.651,"0,021264405"
34302,1732,SO51783,516,1,2,23.484,46.968,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",697,1,7.041,"0,033914665"
34386,1670,SO51789,554,1,2,54.942,109.884,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",605,1,16.485,"0,037544246"
34433,3068,SO51790,516,1,2,23.484,46.968,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",667,2,7.041,"0,040468188"
34434,3068,SO51790,398,1,2,26.724,53.448,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",667,2,8.01,"0,040468188"
34741,3752,SO51814,554,1,2,54.942,109.884,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",87,9,27.475,"0,181525518"
34921,3437,SO51823,522,1,2,23.484,46.968,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",520,10,7.047,"0,031921426"
34923,3437,SO51823,554,1,2,54.942,109.884,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",520,10,16.485,"0,031921426"
34973,2053,SO51824,516,1,2,23.484,46.968,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",63,5,7.041,"0,026477571"
34977,2053,SO51824,398,1,2,26.724,53.448,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",63,5,8.01,"0,026477571"
35424,1640,SO51838,408,1,2,72.162,144.324,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",343,1,21.651,"0,026604595"
35425,1640,SO51838,404,1,2,26.724,53.448,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",343,1,8.019,"0,026604595"
35712,2036,SO51853,402,1,2,72.162,144.324,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",476,5,21.651,"0,021362059"
35898,3170,SO51858,554,1,2,54.942,109.884,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",193,7,16.485,"0,029167115"
35934,3003,SO51860,404,1,2,26.724,53.448,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",666,2,8.019,"0,030968975"
36055,3738,SO51875,522,1,2,23.484,46.968,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",393,9,11.745,"0,167449193"
36087,1711,SO53452,521,1,2,16.272,32.544,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",621,1,4.884,"0,034569244"
36131,2456,SO53454,402,1,2,72.162,144.324,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",149,3,21.651,"0,027709078"
36177,3461,SO53455,398,1,2,26.724,53.448,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",340,10,8.01,"0,030537053"
36237,1676,SO53457,398,1,2,26.724,53.448,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",272,1,8.01,"0,019053931"
36608,3697,SO53468,521,1,2,16.272,32.544,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",688,9,8.14,"0,137479148"
36710,3410,SO53472,404,1,2,26.724,53.448,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",142,10,8.019,"0,026099983"
36756,2186,SO53474,521,1,2,16.272,32.544,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",297,5,4.884,"0,021954499"
36758,2186,SO53474,501,1,2,72.876,145.752,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",297,5,21.864,"0,021954499"
36761,2186,SO53474,554,1,2,54.942,109.884,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",297,5,16.485,"0,021954499"
36779,3172,SO53475,404,1,2,26.724,53.448,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",481,7,8.019,"0,028971592"
36920,2480,SO53480,398,1,2,26.724,53.448,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",327,3,8.01,"0,026700611"
37069,3683,SO53485,601,1,2,32.394,64.788,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",573,9,16.2,"0,132765639"
37071,3683,SO53485,501,1,2,72.876,145.752,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",573,9,36.44,"0,132765639"
37072,3683,SO53485,521,1,2,16.272,32.544,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",573,9,8.14,"0,132765639"
37156,1450,SO53493,516,1,2,23.484,46.968,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",293,1,7.041,"0,031520677"
37238,2487,SO53499,516,1,2,23.484,46.968,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",197,3,7.041,"0,03246926"
37298,1495,SO53500,522,1,2,23.484,46.968,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",672,1,7.047,"0,027108417"
37312,2008,SO53501,404,1,2,26.724,53.448,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",675,5,8.019,"0,033953756"
37378,3548,SO53505,516,1,2,23.484,46.968,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",176,8,7.041,"0,022345837"
37541,3467,SO53512,402,1,2,72.162,144.324,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",88,10,21.651,"0,032955073"
37571,3467,SO53512,515,1,2,16.272,32.544,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",88,10,4.881,"0,032955073"
37572,3467,SO53512,516,1,2,23.484,46.968,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",88,10,7.041,"0,032955073"
37633,1480,SO53514,554,1,2,54.942,109.884,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",182,1,16.485,"0,033867483"
37786,3623,SO53521,404,1,2,26.724,53.448,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",284,8,8.019,"0,030111535"
37898,2471,SO53526,404,1,2,26.724,53.448,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",579,3,8.019,"0,031884716"
38237,3035,SO53537,521,1,2,16.272,32.544,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",557,2,4.884,"0,024968085"
38322,3722,SO53541,601,1,2,32.394,64.788,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",249,9,16.2,"0,157867331"
38327,3722,SO53541,501,1,2,72.876,145.752,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",249,9,36.44,"0,157867331"
38413,2496,SO53548,408,1,2,72.162,144.324,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",418,3,21.651,"0,028643691"
38459,2216,SO53551,554,1,2,54.942,109.884,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",627,5,16.485,"0,030362229"
38532,2837,SO53560,521,1,2,16.272,32.544,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",539,2,4.884,"0,033298754"
38608,2599,SO53561,601,1,2,32.394,64.788,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",544,3,9.72,"0,024326987"
38612,2599,SO53561,516,1,2,23.484,46.968,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",544,3,7.041,"0,024326987"
38613,2599,SO53561,398,1,2,26.724,53.448,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",544,3,8.01,"0,024326987"
38746,3713,SO53565,521,1,2,16.272,32.544,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",267,9,8.14,"0,183601203"
38748,3713,SO53565,554,1,2,54.942,109.884,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",267,9,27.475,"0,183601203"
38848,2854,SO53567,601,1,2,32.394,64.788,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",179,2,9.72,"0,031087"
38850,2854,SO53567,501,1,2,72.876,145.752,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",179,2,21.864,"0,031087"
